Vec2(0.78, 1.14) ; at the right edge of the table
Vec2(0.77, 0.10) ; near the my end of the table
Vec2(0.86, 1.07) ; near the center of the table
Vec2(0.31, 1.43) ; not really near the middle of the left edge of the table
Vec2(0.93, 0.59) ; very near the right edge of the table
Vec2(0.09, 0.74) ; at the left edge of the table
Vec2(0.83, 0.37) ; not at the center of the table
Vec2(0.62, 0.99) ; not very far from the center of the table
Vec2(0.75, 1.88) ; somewhat near the right side of the table
Vec2(0.61, 0.72) ; at the middle of the table
Vec2(0.35, 1.61) ; not far from the far end of the right edge of the table
Vec2(0.45, 1.89) ; really close to the far edge of the table
Vec2(0.71, 1.50) ; almost at the right side of the table
Vec2(0.09, 0.68) ; not rather far from the left side of the table
Vec2(0.39, 0.39) ; very far from the middle of the right edge of the table
Vec2(0.66, 0.27) ; quite far from the center of the table
Vec2(0.74, 1.86) ; very far from the far edge of the table
Vec2(0.17, 1.33) ; not rather far from the left edge of the table
Vec2(0.39, 1.91) ; squarely at the middle of the table
Vec2(0.59, 1.80) ; fairly near the other end of the table
Vec2(0.05, 0.72) ; somewhat close to the left edge of the table
Vec2(0.60, 1.91) ; far from the lower left corner of the table
Vec2(0.10, 0.74) ; close to the left side of the table
Vec2(0.74, 0.17) ; not rather close to the left edge of the table
Vec2(0.79, 1.91) ; rather near the far edge of the table
Vec2(0.50, 1.83) ; somewhat close to the middle of the table
Vec2(0.24, 0.38) ; not rather close to the center of the table
Vec2(0.99, 0.30) ; not very far from the right edge of the table
Vec2(0.86, 0.90) ; pretty near the middle of the right edge of the table
Vec2(0.99, 0.73) ; not rather far from the right edge of the table
Vec2(0.54, 1.10) ; at the center of the table
Vec2(0.25, 0.21) ; not quite close to the center of the near edge of the table
Vec2(0.89, 1.39) ; somewhat far from the upper left corner of the table
Vec2(0.10, 0.41) ; not rather far from the left side of the table
Vec2(0.94, 0.88) ; somewhat near the right edge of the table
Vec2(0.75, 1.04) ; squarely at the center of the table
Vec2(0.86, 0.24) ; really far from the lower right corner of the table
Vec2(0.37, 0.81) ; at the center of the table
Vec2(0.09, 1.43) ; rather close to the left side of the table
Vec2(0.08, 1.44) ; not very far from the left side of the table
Vec2(0.36, 1.99) ; really close to the far end of the table
Vec2(0.75, 1.65) ; pretty close to the right edge of the table
Vec2(0.26, 0.05) ; not quite far from the near end of the table
Vec2(0.69, 1.62) ; not far from the far edge of the table
Vec2(0.07, 1.74) ; not far from the left side of the table
Vec2(0.70, 1.16) ; almost at the middle of the table
Vec2(0.80, 1.68) ; pretty close to the upper right corner of the table
Vec2(0.64, 1.72) ; squarely at the middle of the table
Vec2(0.17, 0.52) ; at the left edge of the table
Vec2(0.49, 0.14) ; very near the center of the table
Vec2(0.07, 0.73) ; very close to the left side of the table
Vec2(0.57, 1.42) ; really close to the middle of the table
Vec2(0.47, 1.26) ; fairly far from the right side of the far edge of the table
Vec2(0.28, 0.45) ; really far from the near end of the table
Vec2(0.82, 0.28) ; not rather far from the right edge of the table
Vec2(0.57, 1.85) ; not squarely at the far edge of the table
Vec2(0.42, 0.73) ; not really far from the center of the table
Vec2(0.34, 0.73) ; not squarely at the center of the near edge of the table
Vec2(0.86, 1.19) ; very far from the center of the right edge of the table
Vec2(0.41, 0.65) ; at the center of the table
Vec2(0.77, 1.89) ; very far from the other end of the right edge of the table
Vec2(0.11, 1.43) ; really near the left edge of the table
Vec2(0.47, 0.94) ; quite near the center of the table
Vec2(0.35, 1.66) ; not close to the far end of the right edge of the table
Vec2(0.15, 1.54) ; not close to the my end of the table
Vec2(0.35, 1.65) ; not squarely at the center of the table
Vec2(0.83, 1.29) ; not at the right side of the far edge of the table
Vec2(0.83, 1.86) ; fairly close to the far edge of the table
Vec2(0.87, 0.86) ; somewhat far from the middle of the far edge of the table
Vec2(0.44, 1.32) ; almost at the middle of the table
Vec2(0.81, 1.36) ; really far from the right edge of the table
Vec2(0.81, 0.42) ; not very close to the left side of the table
Vec2(0.03, 1.62) ; near the left edge of the table
Vec2(0.40, 0.10) ; not rather far from the middle of the near edge of the table
Vec2(0.67, 1.59) ; not rather far from the right side of the table
Vec2(0.89, 0.01) ; really near the near edge of the table
Vec2(0.55, 1.07) ; rather close to the center of the table
Vec2(0.20, 0.19) ; quite far from the near edge of the table
Vec2(0.66, 1.93) ; really near the that end of the table
Vec2(0.64, 1.76) ; not far from the right side of the far edge of the table
Vec2(0.86, 0.16) ; not rather close to the this end of the left edge of the table
Vec2(0.42, 0.14) ; really far from the center of the near edge of the table
Vec2(0.30, 0.06) ; rather close to the this end of the table
Vec2(0.46, 1.64) ; not rather far from the middle of the table
Vec2(0.72, 0.84) ; fairly far from the this end of the right edge of the table
Vec2(0.51, 0.86) ; almost at the middle of the table
Vec2(0.78, 0.61) ; not at the my end of the table
Vec2(0.34, 0.88) ; not really close to the center of the table
Vec2(0.69, 0.97) ; fairly near the middle of the table
Vec2(0.87, 1.74) ; somewhat near the far edge of the table
Vec2(0.51, 1.69) ; fairly close to the middle of the table
Vec2(0.58, 0.31) ; somewhat far from the center of the left edge of the table
Vec2(0.67, 1.00) ; not really far from the middle of the table
Vec2(0.76, 0.89) ; rather close to the right side of the table
Vec2(0.63, 0.67) ; not far from the near end of the right edge of the table
Vec2(0.17, 1.62) ; really far from the far end of the table
Vec2(0.30, 1.30) ; very far from the right side of the table
Vec2(0.89, 0.04) ; not very far from the my end of the table
Vec2(0.48, 1.07) ; rather near the center of the table
Vec2(0.24, 1.70) ; not far from the left side of the table
Vec2(0.22, 0.63) ; not quite close to the middle of the table
Vec2(0.10, 1.35) ; fairly near the left side of the table
Vec2(0.52, 0.50) ; not rather far from the middle of the table
Vec2(0.35, 1.16) ; not near the middle of the left edge of the table
Vec2(0.88, 1.81) ; not rather far from the upper right corner of the table
Vec2(0.77, 1.83) ; nearly at the middle of the table
Vec2(0.39, 0.40) ; pretty near the center of the near edge of the table
Vec2(0.66, 1.40) ; fairly far from the lower left corner of the table
Vec2(0.98, 0.71) ; not very far from the right edge of the table
Vec2(0.20, 0.67) ; not far from the left edge of the table
Vec2(1.00, 0.83) ; quite close to the right side of the table
Vec2(0.70, 0.64) ; not rather far from the right edge of the table
Vec2(0.32, 1.56) ; nearly at the center of the table
Vec2(0.78, 0.38) ; really far from the left edge of the table
Vec2(0.10, 0.53) ; not rather far from the left edge of the table
Vec2(0.55, 1.45) ; near the middle of the table
Vec2(0.15, 1.21) ; not far from the left edge of the table
Vec2(0.69, 0.99) ; not very far from the center of the table
Vec2(0.40, 0.50) ; very close to the middle of the table
Vec2(0.86, 0.04) ; not really far from the this end of the table
Vec2(0.20, 1.38) ; nearly at the left side of the table
Vec2(0.52, 1.91) ; almost at the middle of the table
Vec2(0.16, 0.53) ; almost at the left edge of the table
Vec2(0.53, 1.98) ; not very far from the far edge of the table
Vec2(0.20, 1.41) ; really far from the middle of the table
Vec2(0.74, 0.30) ; quite far from the my end of the table
Vec2(0.81, 1.97) ; very near the far edge of the table
Vec2(0.50, 0.88) ; not quite far from the middle of the table
Vec2(0.07, 1.97) ; not really far from the far end of the table
Vec2(0.33, 1.12) ; far from the near edge of the table
Vec2(0.30, 0.52) ; not far from the middle of the table
Vec2(0.78, 0.41) ; rather close to the right side of the table
Vec2(0.32, 1.51) ; not squarely at the center of the left edge of the table
Vec2(0.91, 0.50) ; not far from the right edge of the table
Vec2(0.34, 1.21) ; not rather near the left side of the table
Vec2(0.92, 1.09) ; quite close to the right edge of the table
Vec2(0.75, 1.51) ; not squarely at the middle of the table
Vec2(0.75, 0.21) ; not rather far from the left side of the near edge of the table
Vec2(0.79, 1.51) ; not really near the right edge of the table
Vec2(0.48, 1.20) ; not really close to the far end of the right edge of the table
Vec2(0.92, 1.69) ; at the right side of the table
Vec2(0.19, 1.21) ; pretty close to the center of the table
Vec2(0.48, 1.92) ; almost at the center of the table
Vec2(0.08, 1.36) ; not very far from the left edge of the table
Vec2(0.14, 0.88) ; not rather far from the left edge of the table
Vec2(0.90, 0.21) ; not far from the near end of the table
Vec2(0.53, 1.46) ; not quite far from the center of the table
Vec2(0.49, 0.03) ; nearly at the middle of the table
Vec2(0.46, 0.68) ; not really far from the middle of the table
Vec2(0.86, 0.55) ; very close to the right edge of the table
Vec2(0.56, 0.89) ; close to the center of the table
Vec2(0.84, 0.21) ; quite far from the middle of the table
Vec2(0.10, 0.45) ; at the left edge of the table
Vec2(0.01, 1.82) ; not far from the left edge of the table
Vec2(0.63, 1.39) ; not really near the other end of the table
Vec2(0.40, 1.01) ; not far from the center of the table
Vec2(0.32, 1.03) ; fairly near the center of the table
Vec2(0.06, 1.52) ; not really far from the left side of the table
Vec2(0.45, 0.30) ; squarely at the middle of the table
Vec2(0.60, 0.88) ; quite far from the center of the table
Vec2(0.14, 0.71) ; really far from the left side of the near edge of the table
Vec2(0.93, 0.13) ; rather near the right side of the table
Vec2(0.26, 0.77) ; very far from the right side of the table
Vec2(0.09, 0.08) ; somewhat near the near edge of the table
Vec2(0.91, 0.30) ; not quite near the this end of the left edge of the table
Vec2(0.70, 1.62) ; not far from the far edge of the table
Vec2(0.58, 1.01) ; squarely at the middle of the table
Vec2(0.33, 1.10) ; almost at the middle of the table
Vec2(0.14, 1.43) ; somewhat near the center of the left edge of the table
Vec2(0.88, 1.65) ; nearly at the right side of the table
Vec2(0.13, 1.68) ; not very close to the center of the table
Vec2(0.08, 1.90) ; pretty close to the left edge of the table
Vec2(0.41, 0.54) ; at the middle of the table
Vec2(0.90, 1.88) ; close to the that end of the table
Vec2(0.18, 1.46) ; not at the center of the table
Vec2(0.93, 0.60) ; not very close to the lower right corner of the table
Vec2(0.71, 1.99) ; nearly at the other end of the table
Vec2(0.10, 1.09) ; pretty close to the left side of the table
Vec2(0.41, 1.56) ; not rather far from the center of the right edge of the table
Vec2(0.28, 1.60) ; quite far from the that end of the table
Vec2(0.87, 0.95) ; fairly close to the right edge of the table
Vec2(0.06, 0.58) ; near the left side of the table
Vec2(0.67, 0.59) ; pretty near the right edge of the table
Vec2(0.12, 0.24) ; quite far from the left side of the near edge of the table
Vec2(0.32, 1.51) ; quite far from the left side of the far edge of the table
Vec2(0.61, 1.15) ; at the middle of the table
Vec2(0.56, 1.14) ; quite close to the center of the table
Vec2(0.74, 1.38) ; almost at the middle of the table
Vec2(0.90, 0.12) ; almost at the middle of the near edge of the table
Vec2(0.53, 0.14) ; not far from the middle of the table
Vec2(0.42, 0.99) ; nearly at the middle of the table
Vec2(0.19, 1.00) ; not very far from the middle of the table
Vec2(0.42, 0.65) ; squarely at the center of the table
Vec2(0.12, 0.70) ; not rather far from the middle of the left edge of the table
Vec2(0.66, 0.99) ; quite near the center of the table
Vec2(0.27, 1.84) ; really far from the that end of the table
Vec2(0.85, 0.17) ; not rather far from the right side of the near edge of the table
Vec2(0.76, 1.17) ; not far from the center of the right edge of the table
Vec2(0.38, 0.67) ; pretty far from the upper right corner of the table
Vec2(0.99, 0.97) ; really near the right side of the table
Vec2(0.84, 0.57) ; not rather far from the center of the table
Vec2(0.32, 1.92) ; not quite far from the other end of the table
Vec2(0.91, 0.93) ; fairly close to the center of the right edge of the table
Vec2(0.11, 1.02) ; at the center of the table
Vec2(0.28, 1.07) ; pretty near the center of the table
Vec2(0.27, 0.35) ; very far from the left side of the table
Vec2(0.22, 0.83) ; somewhat near the left side of the table
Vec2(0.29, 0.18) ; rather near the left edge of the table
Vec2(0.02, 0.90) ; not far from the left side of the table
Vec2(0.41, 0.30) ; not really far from the middle of the table
Vec2(0.93, 1.63) ; pretty close to the right side of the table
Vec2(0.53, 0.20) ; not far from the center of the table
Vec2(0.30, 1.29) ; not really close to the left edge of the table
Vec2(0.39, 1.75) ; very far from the center of the table
Vec2(0.49, 1.63) ; not far from the center of the table
Vec2(0.12, 0.80) ; somewhat near the left edge of the table
Vec2(0.98, 0.52) ; very close to the right edge of the table
Vec2(0.62, 1.86) ; pretty near the center of the far edge of the table
Vec2(0.38, 1.21) ; rather close to the middle of the table
